付け,始値,高値,安値,終値,出来高,前比%
2017/07/10,"20,070.44","20,127.76","20,023.03","20,080.98",883.71M,0.76%
2017/07/07,"19,856.65","19,979.93","19,856.65","19,929.09",946.99M,-0.32%
2017/07/06,"20,061.68","20,078.88","19,947.63","19,994.06",955.81M,-0.44%
2017/07/05,"20,015.07","20,087.01","19,888.90","20,081.63",974.51M,0.25%
2017/07/04,"20,192.27","20,197.16","19,971.53","20,032.35",1.03B,-0.12%
2017/07/03,"20,056.32","20,096.14","20,030.61","20,055.80",859.51M,0.06%
2017/07/02,"20,046.50","20,051.50","20,044.00","20,044.00",-,0.05%
2017/06/30,"20,025.63","20,044.01","19,946.51","20,033.43",1.20B,-0.92%
2017/06/29,"20,260.87","20,266.59","20,197.38","20,220.30",1.23B,0.45%
2017/06/28,"20,149.20","20,224.30","20,110.49","20,130.41",1.19B,-0.47%
2017/06/27,"20,229.12","20,250.10","20,185.19","20,225.09",930.62M,0.36%
2017/06/26,"20,132.81","20,196.38","20,119.04","20,153.35",793.88M,0.18%
2017/06/25,"20,118.00","20,118.00","20,118.00","20,118.00",-,-0.07%
2017/06/23,"20,152.58","20,152.58","20,089.54","20,132.67",829.78M,0.11%
2017/06/22,"20,154.38","20,191.42","20,107.89","20,110.51",872.10M,-0.14%
2017/06/21,"20,192.16","20,215.11","20,117.79","20,138.79",977.75M,-0.45%
2017/06/20,"20,234.12","20,318.11","20,227.29","20,230.41",1.02B,0.81%
2017/06/19,"19,974.30","20,087.71","19,949.88","20,067.75",822.32M,0.51%
2017/06/18,"19,967.50","19,967.50","19,965.00","19,965.00",-,0.11%
2017/06/16,"19,931.15","20,015.16","19,884.80","19,943.26",1.40B,0.56%
2017/06/15,"19,815.54","19,963.36","19,755.34","19,831.82",1.10B,-0.26%
2017/06/14,"19,974.56","20,009.93","19,879.60","19,883.52",957.58M,-0.08%
2017/06/13,"19,859.81","19,929.03","19,850.86","19,898.75",1.00B,-0.05%
2017/06/12,"19,920.77","19,949.07","19,837.64","19,908.58",1.16B,-0.04%
2017/06/11,"19,912.50","19,917.50","19,910.00","19,917.50",-,-0.48%
2017/06/09,"19,953.06","20,096.01","19,927.07","20,013.26",1.50B,0.52%
2017/06/08,"20,048.28","20,061.22","19,896.35","19,909.26",1.29B,-0.38%
2017/06/07,"19,951.68","20,023.24","19,908.07","19,984.62",1.02B,0.02%
2017/06/06,"20,122.26","20,152.95","19,948.02","19,979.90",1.05B,-0.95%
2017/06/05,"20,135.42","20,224.54","20,104.13","20,170.82",1.02B,0.24%
2017/06/04,"20,125.00","20,125.00","20,120.00","20,122.50",-,-0.27%
2017/06/02,"19,970.23","20,239.81","19,967.00","20,177.28",1.55B,1.60%
2017/06/01,"19,692.16","19,887.66","19,686.32","19,860.03",1.07B,1.07%
2017/05/31,"19,630.33","19,673.51","19,589.25","19,650.57",1.29B,-0.14%
2017/05/30,"19,681.11","19,691.44","19,570.13","19,677.85",748.02M,-0.02%
2017/05/29,"19,697.18","19,736.62","19,627.19","19,682.57",693.75M,-0.02%
2017/05/28,"19,688.50","19,688.50","19,686.00","19,686.00",-,0.00%
2017/05/26,"19,798.49","19,801.59","19,686.49","19,686.84",870.74M,-0.64%
2017/05/25,"19,737.21","19,850.93","19,720.12","19,813.13",979.88M,0.36%
2017/05/24,"19,777.56","19,782.81","19,690.10","19,742.98",1.04B,0.66%
2017/05/23,"19,647.74","19,693.02","19,585.54","19,613.28",859.79M,-0.33%
2017/05/22,"19,670.48","19,722.93","19,618.73","19,678.28",808.62M,0.02%
2017/05/21,"19,679.50","19,679.50","19,674.50","19,674.50",-,0.43%
2017/05/19,"19,591.41","19,628.64","19,497.29","19,590.76",1.19B,0.19%
2017/05/18,"19,556.99","19,601.53","19,449.73","19,553.86",1.40B,-1.32%
2017/05/17,"19,806.78","19,842.78","19,764.63","19,814.88",1.22B,-0.53%
2017/05/16,"19,953.06","19,998.49","19,862.41","19,919.82",1.35B,0.25%
2017/05/15,"19,753.46","19,869.85","19,740.63","19,869.85",1.32B,-0.07%
2017/05/12,"19,941.64","19,941.64","19,809.91","19,883.90",1.41B,-0.39%
2017/05/11,"19,943.95","19,989.94","19,906.35","19,961.55",1.41B,0.31%
2017/05/10,"19,890.56","19,938.53","19,866.30","19,900.09",1.33B,0.29%
2017/05/09,"19,915.64","19,917.45","19,838.71","19,843.00",1.27B,-0.26%
2017/05/08,"19,709.01","19,929.48","19,705.13","19,895.70",1.53B,0.84%
2017/05/07,"19,739.00","19,739.00","19,729.00","19,729.00",-,1.46%
2017/05/02,"19,335.72","19,464.30","19,335.02","19,445.70",1.16B,0.70%
2017/05/01,"19,154.03","19,311.21","19,144.62","19,310.52",1.10B,0.56%
2017/04/30,"19,202.50","19,202.50","19,202.50","19,202.50",-,0.03%
2017/04/28,"19,240.65","19,264.57","19,164.68","19,196.74",1.21B,-0.29%
2017/04/27,"19,205.59","19,281.70","19,199.59","19,251.87",1.20B,-0.19%
2017/04/26,"19,184.92","19,289.43","19,170.86","19,289.43",1.33B,1.10%
2017/04/25,"18,872.56","19,109.76","18,867.19","19,079.33",1.22B,1.08%
2017/04/24,"18,890.38","18,910.33","18,840.13","18,875.88",1.01B,-0.18%
2017/04/23,"18,916.50","18,919.00","18,909.00","18,909.00",-,1.55%
2017/04/21,"18,591.82","18,648.28","18,542.42","18,620.75",1.17B,1.03%
2017/04/20,"18,446.39","18,523.40","18,420.82","18,430.49",1.20B,-0.01%
2017/04/19,"18,327.33","18,467.73","18,327.33","18,432.20",1.25B,0.07%
2017/04/18,"18,497.38","18,547.46","18,362.73","18,418.59",961.99M,0.35%
2017/04/17,"18,239.84","18,361.44","18,224.68","18,355.26",891.28M,0.63%
2017/04/16,"18,240.50","18,240.50","18,238.00","18,240.50",-,-0.52%
2017/04/14,"18,531.91","18,531.91","18,285.73","18,335.63",1.19B,-0.49%
2017/04/13,"18,391.72","18,455.25","18,304.72","18,426.84",1.27B,-0.68%
2017/04/12,"18,592.10","18,602.50","18,460.59","18,552.61",1.20B,-1.04%
2017/04/11,"18,717.55","18,767.70","18,661.86","18,747.87",1.08B,-0.27%
2017/04/10,"18,800.22","18,850.80","18,762.70","18,797.88",1.11B,-0.01%
2017/04/09,"18,803.00","18,803.00","18,795.50","18,800.50",-,0.73%
2017/04/07,"18,714.98","18,785.73","18,517.43","18,664.63",1.62B,0.36%
2017/04/06,"18,754.37","18,797.44","18,532.65","18,597.06",1.34B,-1.40%
2017/04/05,"18,900.70","18,941.94","18,773.94","18,861.27",1.22B,0.27%
2017/04/04,"18,933.82","18,947.33","18,703.63","18,810.25",1.47B,-0.91%
2017/04/03,"18,988.00","19,068.62","18,920.52","18,983.23",1.34B,0.02%
2017/04/02,"18,974.00","18,979.00","18,974.00","18,979.00",-,0.37%
2017/03/31,"19,170.42","19,210.92","18,909.26","18,909.26",1.49B,-0.81%
2017/03/30,"19,150.82","19,218.08","19,043.48","19,063.22",1.25B,-0.80%
2017/03/29,"19,216.78","19,251.30","19,164.61","19,217.48",1.15B,0.08%
2017/03/28,"19,159.07","19,203.64","19,113.44","19,202.87",1.22B,1.14%
2017/03/27,"19,071.19","19,086.89","18,932.09","18,985.59",1.21B,-0.39%
2017/03/26,"19,053.00","19,060.50","19,053.00","19,060.50",-,-1.05%
2017/03/24,"19,066.35","19,296.05","19,060.64","19,262.53",1.28B,0.93%
2017/03/23,"19,048.84","19,105.11","18,973.75","19,085.31",1.21B,0.23%
2017/03/22,"19,146.62","19,183.27","19,026.53","19,041.38",1.37B,-2.13%
2017/03/21,"19,416.55","19,485.14","19,337.22","19,455.88",1.02B,-0.34%
2017/03/17,"19,510.89","19,547.51","19,487.92","19,521.59",1.37B,-0.35%
2017/03/16,"19,458.70","19,618.99","19,454.17","19,590.14",1.22B,0.07%
2017/03/15,"19,528.75","19,581.53","19,503.74","19,577.38",1.16B,-0.16%
2017/03/14,"19,634.29","19,637.55","19,599.62","19,609.50",1.23B,-0.12%
2017/03/13,"19,545.74","19,656.48","19,531.51","19,633.75",926.13M,0.15%
2017/03/10,"19,444.71","19,623.72","19,427.81","19,604.61",1.55B,1.48%
2017/03/09,"19,343.06","19,350.20","19,262.98","19,318.58",1.01B,0.34%
2017/03/08,"19,308.53","19,326.40","19,198.78","19,254.03",1.03B,-0.47%
2017/03/07,"19,337.19","19,375.09","19,317.10","19,344.15",987.81M,-0.18%
2017/03/06,"19,409.18","19,411.54","19,340.32","19,379.14",880.22M,-0.46%
2017/03/03,"19,551.34","19,587.79","19,392.75","19,469.17",1.11B,-0.49%
2017/03/02,"19,624.82","19,668.01","19,564.80","19,564.80",1.46B,0.88%
2017/03/01,"19,226.94","19,414.55","19,164.62","19,393.54",1.32B,1.44%
2017/02/28,"19,194.68","19,267.99","19,118.99","19,118.99",1.33B,0.06%
2017/02/27,"19,130.51","19,178.99","18,995.55","19,107.47",1.24B,-0.91%
2017/02/24,"19,232.11","19,381.10","19,219.58","19,283.54",1.49B,-0.45%
2017/02/23,"19,379.92","19,379.92","19,262.63","19,371.46",1.41B,-0.04%
2017/02/22,"19,419.22","19,419.22","19,329.28","19,379.87",1.57B,-0.01%
2017/02/21,"19,267.87","19,395.35","19,261.98","19,381.44",1.01B,0.68%
2017/02/20,"19,161.33","19,274.75","19,115.11","19,251.08",989.09M,0.09%
2017/02/17,"19,228.74","19,275.39","19,173.53","19,234.62",1.44B,-0.58%
2017/02/16,"19,431.61","19,431.61","19,260.24","19,347.53",1.38B,-0.47%
2017/02/15,"19,438.81","19,495.62","19,420.00","19,437.98",1.43B,1.03%
2017/02/14,"19,478.86","19,501.01","19,232.85","19,238.98",1.43B,-1.13%
2017/02/13,"19,513.78","19,519.44","19,418.18","19,459.15",1.18B,0.41%
2017/02/10,"19,216.74","19,395.99","19,193.57","19,378.93",1.49B,2.49%
2017/02/09,"18,942.04","18,991.23","18,874.91","18,907.67",1.30B,-0.53%
2017/02/08,"18,951.16","19,009.24","18,875.57","19,007.60",1.03B,0.51%
2017/02/07,"18,844.12","18,970.58","18,805.32","18,910.78",1.06B,-0.35%
2017/02/06,"19,069.72","19,075.57","18,899.40","18,976.71",1.20B,0.31%
2017/02/03,"18,996.74","19,061.26","18,830.89","18,918.20",1.41B,0.02%
2017/02/02,"19,152.79","19,170.63","18,866.80","18,914.58",1.37B,-1.22%
2017/02/01,"18,926.97","19,155.79","18,916.18","19,148.08",1.31B,0.56%
2017/01/31,"19,145.35","19,199.75","19,041.34","19,041.34",1.34B,-1.69%
2017/01/30,"19,371.28","19,390.97","19,295.80","19,368.85",978.02M,-0.51%
2017/01/27,"19,453.51","19,486.68","19,404.13","19,467.40",1.35B,0.34%
2017/01/26,"19,260.67","19,405.23","19,232.46","19,402.39",1.45B,1.81%
2017/01/25,"19,091.23","19,133.18","18,987.45","19,057.50",1.25B,1.43%
2017/01/24,"18,817.42","18,915.70","18,783.16","18,787.99",1.32B,-0.55%
2017/01/23,"18,938.45","19,024.21","18,879.68","18,891.03",1.25B,-1.29%
2017/01/20,"19,059.15","19,176.86","19,040.20","19,137.91",1.26B,0.34%
2017/01/19,"19,082.83","19,122.39","18,982.13","19,072.25",1.71B,0.94%
2017/01/18,"18,753.96","18,941.24","18,650.33","18,894.37",1.23B,0.43%
2017/01/17,"19,038.45","19,043.91","18,812.86","18,813.53",1.10B,-1.48%
2017/01/16,"19,219.13","19,255.41","19,061.27","19,095.24",860.57M,-1.00%
2017/01/13,"19,174.97","19,299.36","19,156.93","19,287.28",994.18M,0.80%
2017/01/12,"19,300.19","19,300.19","19,069.02","19,134.70",1.25B,-1.19%
2017/01/11,"19,358.64","19,402.17","19,325.46","19,364.67",1.27B,0.33%
2017/01/10,"19,414.83","19,484.90","19,255.35","19,301.44",1.17B,-0.79%
2017/01/06,"19,393.55","19,472.37","19,354.44","19,454.33",1.23B,-0.34%
2017/01/05,"19,602.10","19,615.40","19,473.28","19,520.69",1.39B,-0.37%
2017/01/04,"19,298.68","19,594.16","19,277.93","19,594.16",1.69B,2.51%
2016/12/30,"18,997.68","19,176.81","18,991.59","19,114.37",1.21B,-0.16%
2016/12/29,"19,301.04","19,301.04","19,092.22","19,145.14",1.69B,-1.32%
2016/12/28,"19,392.11","19,442.13","19,364.73","19,401.72",801.37M,-0.01%
2016/12/27,"19,353.43","19,478.58","19,352.06","19,403.06",1.14B,0.03%
2016/12/26,"19,394.41","19,432.48","19,385.94","19,396.64",854.91M,-0.16%
2016/12/22,"19,396.85","19,427.67","19,327.51","19,427.67",1.17B,-0.09%
2016/12/21,"19,547.28","19,592.90","19,375.19","19,444.49",1.30B,-0.26%
2016/12/20,"19,367.84","19,511.20","19,356.81","19,494.53",1.23B,0.53%
2016/12/19,"19,345.84","19,399.26","19,307.14","19,391.60",1.09B,-0.05%
2016/12/16,"19,438.39","19,439.97","19,360.36","19,401.15",1.53B,0.66%
2016/12/15,"19,327.70","19,436.90","19,192.60","19,273.79",1.55B,0.10%
2016/12/14,"19,270.01","19,284.28","19,184.75","19,253.61",1.33B,0.02%
2016/12/13,"19,120.76","19,253.51","19,060.72","19,250.52",1.48B,0.50%
2016/12/12,"19,183.82","19,280.93","19,054.00","19,155.03",2.01B,0.84%
2016/12/09,"18,839.98","19,042.48","18,821.41","18,996.37",2.19B,1.23%
2016/12/08,"18,674.19","18,765.47","18,614.01","18,765.47",1.87B,1.45%
2016/12/07,"18,434.54","18,502.47","18,410.88","18,496.69",1.56B,0.74%
2016/12/06,"18,457.20","18,484.80","18,318.99","18,360.54",1.59B,0.47%
2016/12/05,"18,349.92","18,365.74","18,227.39","18,274.99",1.34B,-0.82%
2016/12/02,"18,435.55","18,469.68","18,315.38","18,426.08",1.97B,-0.47%
2016/12/01,"18,535.24","18,746.28","18,469.27","18,513.12",1.88B,1.12%
2016/11/30,"18,356.03","18,370.31","18,280.66","18,308.48",1.65B,0.01%
2016/11/29,"18,263.63","18,327.51","18,258.82","18,307.04",1.26B,-0.27%
2016/11/28,"18,302.58","18,374.93","18,222.82","18,356.89",1.45B,-0.13%
2016/11/25,"18,387.59","18,482.94","18,288.50","18,381.22",1.65B,0.26%
2016/11/24,"18,329.78","18,382.72","18,310.31","18,333.41",1.49B,0.94%
2016/11/22,"18,091.05","18,175.63","18,050.55","18,162.94",1.22B,0.31%
2016/11/21,"18,038.09","18,129.03","18,007.79","18,106.02",1.36B,0.77%
2016/11/18,"18,024.21","18,043.72","17,967.41","17,967.41",1.67B,0.59%
2016/11/17,"17,766.61","17,884.06","17,764.08","17,862.63",1.61B,0.00%
2016/11/16,"17,832.51","17,886.44","17,807.47","17,862.21",2.00B,1.10%
2016/11/15,"17,690.22","17,727.58","17,605.77","17,668.15",1.73B,-0.03%
2016/11/14,"17,467.49","17,697.33","17,455.78","17,672.62",1.65B,1.71%
2016/11/11,"17,526.61","17,621.73","17,333.49","17,374.79",2.49B,0.18%
2016/11/10,"16,562.86","17,393.82","16,560.66","17,344.42",2.29B,6.72%
2016/11/09,"17,281.95","17,427.71","16,111.81","16,251.54",2.75B,-5.36%
2016/11/08,"17,242.70","17,247.04","17,130.83","17,171.38",1.03B,-0.03%
2016/11/07,"17,126.03","17,186.89","17,056.84","17,177.21",1.13B,1.61%
2016/11/04,"16,964.50","16,996.09","16,801.98","16,905.36",1.35B,-1.34%
2016/11/02,"17,238.00","17,283.60","17,080.59","17,134.68",1.35B,-1.76%
2016/11/01,"17,380.54","17,473.12","17,339.64","17,442.40",1.23B,0.10%
2016/10/31,"17,360.89","17,433.13","17,327.62","17,425.02",1.57B,-0.12%
2016/10/28,"17,448.25","17,461.03","17,406.72","17,446.41",1.68B,0.63%
2016/10/27,"17,346.39","17,414.21","17,278.12","17,336.42",1.08B,-0.32%
2016/10/26,"17,329.03","17,391.84","17,295.46","17,391.84",980.81M,0.15%
2016/10/25,"17,298.63","17,381.80","17,298.63","17,365.25",1.08B,0.76%
2016/10/24,"17,216.56","17,244.74","17,162.21","17,234.42",877.17M,0.29%
2016/10/21,"17,283.75","17,288.89","17,151.98","17,184.59",1.14B,-0.30%
2016/10/20,"16,999.36","17,235.50","16,992.14","17,235.50",1.12B,1.39%
2016/10/19,"16,952.91","17,016.66","16,938.46","16,998.91",1.02B,0.21%
2016/10/18,"16,862.31","16,966.90","16,844.17","16,963.61",986.43M,0.38%
2016/10/17,"16,871.84","16,954.44","16,821.49","16,900.12",951.27M,0.26%
2016/10/14,"16,751.04","16,866.56","16,727.78","16,856.37",1.09B,0.49%
2016/10/13,"16,923.82","16,974.25","16,739.73","16,774.24",1.11B,-0.39%
2016/10/12,"16,850.73","16,951.54","16,839.41","16,840.00",1.16B,-1.09%
2016/10/11,"16,936.31","17,074.46","16,931.12","17,024.76",1.12B,0.98%
2016/10/07,"16,883.12","16,895.13","16,820.21","16,860.09",1.00B,-0.23%
2016/10/06,"16,913.60","16,971.28","16,888.77","16,899.10",1.11B,0.47%
2016/10/05,"16,787.89","16,844.35","16,728.19","16,819.24",1.15B,0.50%
2016/10/04,"16,661.51","16,747.20","16,637.82","16,735.65",1.00B,0.83%
2016/10/03,"16,566.03","16,652.16","16,554.83","16,598.67",992.12M,0.90%
2016/09/30,"16,474.45","16,497.55","16,407.78","16,449.84",1.24B,-1.46%
2016/09/29,"16,606.30","16,756.43","16,584.14","16,693.71",1.23B,1.39%
2016/09/28,"16,504.99","16,515.84","16,385.03","16,465.40",1.12B,-1.31%
2016/09/27,"16,390.91","16,683.93","16,285.41","16,683.93",1.57B,0.84%
2016/09/26,"16,707.45","16,707.45","16,514.93","16,544.56",1.03B,-1.25%
2016/09/23,"16,759.84","16,808.59","16,725.53","16,754.02",1.38B,-0.32%
2016/09/21,"16,471.85","16,823.63","16,399.65","16,807.62",1.91B,1.91%
2016/09/20,"16,403.22","16,591.70","16,403.22","16,492.15",1.21B,-0.16%
2016/09/16,"16,458.74","16,532.84","16,415.86","16,519.29",1.27B,0.70%
2016/09/15,"16,512.42","16,528.02","16,359.78","16,405.01",1.18B,-1.26%
2016/09/14,"16,632.06","16,706.61","16,585.80","16,614.24",1.16B,-0.69%
2016/09/13,"16,764.65","16,787.06","16,658.40","16,729.04",982.28M,0.34%
2016/09/12,"16,748.36","16,802.00","16,601.54","16,672.92",1.13B,-1.73%
2016/09/09,"16,994.37","17,029.78","16,902.09","16,965.76",1.24B,0.04%
2016/09/08,"16,984.00","17,001.84","16,836.65","16,958.77",1.11B,-0.32%
2016/09/07,"16,937.38","17,024.26","16,903.20","17,012.44",1.32B,-0.41%
2016/09/06,"17,035.03","17,097.59","17,022.64","17,081.98",1.08B,0.26%
2016/09/05,"17,131.52","17,156.36","17,009.21","17,037.63",1.27B,0.66%
2016/09/02,"16,903.78","16,946.49","16,848.12","16,925.68",1.16B,-0.01%
2016/09/01,"16,885.16","16,941.18","16,864.56","16,926.84",1.31B,0.23%
2016/08/31,"16,857.83","16,917.86","16,836.96","16,887.40",1.50B,0.97%
2016/08/30,"16,690.98","16,752.16","16,677.85","16,725.36",1.04B,-0.07%
2016/08/29,"16,631.06","16,764.64","16,616.65","16,737.49",1.14B,2.30%
2016/08/26,"16,485.55","16,490.53","16,320.43","16,360.71",1.05B,-1.18%
2016/08/25,"16,580.15","16,628.79","16,520.84","16,555.95",929.03M,-0.25%
2016/08/24,"16,550.21","16,648.07","16,544.39","16,597.30",911.06M,0.61%
2016/08/23,"16,549.82","16,663.64","16,452.01","16,497.36",1.08B,-0.61%
2016/08/22,"16,599.26","16,631.23","16,540.94","16,598.19",952.95M,0.32%
2016/08/19,"16,558.38","16,613.04","16,452.62","16,545.82",1.22B,0.36%
2016/08/18,"16,649.91","16,714.61","16,481.41","16,486.01",1.30B,-1.55%
2016/08/17,"16,596.26","16,772.11","16,596.26","16,745.64",1.17B,0.90%
2016/08/16,"16,878.66","16,887.57","16,596.51","16,596.51",1.10B,-1.62%
2016/08/15,"16,866.89","16,932.11","16,844.58","16,869.56",837.23M,-0.30%
2016/08/12,"16,877.18","16,943.67","16,818.43","16,919.92",1.19B,1.10%
2016/08/10,"16,699.08","16,822.86","16,657.59","16,735.12",1.14B,-0.18%
2016/08/09,"16,632.41","16,779.59","16,630.56","16,764.97",1.28B,0.69%
2016/08/08,"16,462.29","16,652.04","16,455.57","16,650.57",1.42B,2.44%
2016/08/05,"16,278.99","16,355.98","16,230.70","16,254.45",1.29B,0.00%
2016/08/04,"16,168.34","16,270.12","15,921.04","16,254.89",1.60B,1.07%
2016/08/03,"16,227.28","16,275.34","16,056.67","16,083.11",1.55B,-1.88%
2016/08/02,"16,469.68","16,541.88","16,391.45","16,391.45",1.32B,-1.47%
2016/08/01,"16,415.31","16,677.49","16,319.15","16,635.77",1.74B,0.40%
2016/07/29,"16,359.68","16,679.19","16,174.35","16,569.27",2.35B,0.56%
2016/07/28,"16,596.15","16,616.28","16,450.28","16,476.84",1.26B,-1.13%
2016/07/27,"16,526.06","16,821.43","16,526.06","16,664.82",1.56B,1.72%
2016/07/26,"16,535.81","16,535.81","16,323.10","16,383.04",1.29B,-1.43%
2016/07/25,"16,655.81","16,778.65","16,612.33","16,620.29",1.03B,-0.04%
2016/07/22,"16,612.90","16,691.81","16,566.98","16,627.25",1.01B,-1.09%
2016/07/21,"16,855.18","16,938.96","16,740.00","16,810.22",1.35B,0.77%
2016/07/20,"16,646.92","16,692.84","16,554.03","16,681.89",1.21B,-0.25%
2016/07/19,"16,612.09","16,726.71","16,514.66","16,723.31",1.32B,1.37%
2016/07/15,"16,396.12","16,607.32","16,396.12","16,497.85",1.72B,0.68%
2016/07/14,"16,242.20","16,398.73","16,229.26","16,385.89",1.36B,0.95%
2016/07/13,"16,343.00","16,444.25","16,196.44","16,231.43",1.96B,0.84%
2016/07/12,"15,961.30","16,237.62","15,956.91","16,095.65",1.85B,2.46%
2016/07/11,"15,375.94","15,816.67","15,375.94","15,708.82",1.39B,3.98%
2016/07/08,"15,326.84","15,399.70","15,106.52","15,106.98",1.29B,-1.11%
2016/07/07,"15,346.81","15,418.90","15,241.91","15,276.24",1.27B,-0.67%
2016/07/06,"15,434.46","15,434.46","15,167.98","15,378.99",1.58B,-1.85%
2016/07/05,"15,682.16","15,702.04","15,602.73","15,669.33",1.09B,-0.67%
2016/07/04,"15,554.04","15,805.31","15,553.92","15,775.80",1.09B,0.60%
2016/07/01,"15,698.02","15,765.00","15,635.57","15,682.48",1.20B,0.68%
2016/06/30,"15,752.71","15,781.69","15,575.92","15,575.92",1.51B,0.06%
2016/06/29,"15,523.35","15,626.66","15,398.31","15,566.83",1.47B,1.59%
2016/06/28,"15,094.71","15,443.82","14,987.79","15,323.14",1.81B,0.09%
2016/06/27,"15,153.08","15,323.95","15,061.66","15,309.21",1.62B,2.39%
2016/06/24,"16,333.87","16,389.17","14,864.01","14,952.02",2.63B,-7.92%
2016/06/23,"16,098.61","16,263.87","16,057.86","16,238.35",1.11B,1.07%
2016/06/22,"16,095.81","16,160.99","15,980.65","16,065.72",1.12B,-0.64%
2016/06/21,"15,875.81","16,202.30","15,770.96","16,169.11",1.21B,1.28%
2016/06/20,"15,839.06","16,035.44","15,835.86","15,965.30",1.32B,2.34%
2016/06/17,"15,631.79","15,774.87","15,582.94","15,599.66",1.67B,1.07%
2016/06/16,"15,871.22","15,913.08","15,395.98","15,434.14",1.54B,-3.05%
2016/06/15,"15,799.07","15,997.30","15,752.01","15,919.58",1.37B,0.38%
2016/06/14,"16,001.19","16,082.50","15,762.09","15,859.00",1.32B,-1.00%
2016/06/13,"16,319.11","16,335.38","16,019.18","16,019.18",1.26B,-3.51%
2016/06/10,"16,637.51","16,643.36","16,496.11","16,601.36",1.55B,-0.40%
2016/06/09,"16,742.03","16,785.83","16,587.77","16,668.41",1.15B,-0.97%
2016/06/08,"16,722.49","16,830.92","16,581.71","16,830.92",1.12B,0.93%
2016/06/07,"16,651.05","16,701.01","16,536.23","16,675.45",1.09B,0.58%
2016/06/06,"16,373.32","16,581.30","16,322.64","16,580.03",1.22B,-0.37%
